"box","section","x","y","edge_edi","altitude_m","northness","no_trees_75m","pnum","area_polygon","area_polygon_sqrt"
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20151SW105",17812.7374484595,133.464367710859
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20011SW105",7607.07894737693,87.2185699686536
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20061SW105",7929.14158004243,89.0457274665238
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19681SW105",25442.3589096218,159.506610864948
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19771SW105",17072.5372329298,130.6619195976
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20111SW105",11394.2843275275,106.744013075804
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20121SW105",6891.45789998025,83.0148053059227
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19731SW105",33335.5928850863,182.580373767517
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20171SW105",11394.2843275275,106.744013075804
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19951SW105",9216.97274048254,96.0050662229996
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20101SW105",10477.7385352477,102.360825198157
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20041SW105",10909.3776319548,104.447966145612
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20161SW105",17858.2208877709,133.634654516599
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19861SW105",41711.7987651899,204.23466592425
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19871SW105",21770.6141014025,147.54868383487
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20091SW105",7194.14191727992,84.8182876346836
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19741SW105",10806.4813603149,103.954227236389
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20141SW105",9551.00675170869,97.7292522825622
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19981SW105",11630.1356991418,107.843106868922
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20001SW105",18804.040504897,137.127825421747
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20071SW105",7607.07894737273,87.2185699686296
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20051SW105",7453.3199987486,86.3326126023567
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"19921SW105",18237.068079615,135.044689194411
"SW105","SW",446199.33,207046.71,79.6379,112.737,-0.332720793,13,"20201SW105",19097.5856538209,138.194014536886
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"20121SW106",3702.93329179508,60.8517320361145
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"20131SW106",18937.9224403203,137.615124315317
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"19671SW106",31015.5164345801,176.112226817391
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"19991SW106",13915.1062012315,117.962308392263
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"20041SW106",12862.9410521649,113.414906657656
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"19881SW106",16588.2051961832,128.79520641772
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"19811SW106",11903.4254809655,109.102820682902
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"20091SW106",6872.34772164188,82.8996243757587
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"19941SW106",9550.22746069252,97.7252652116766
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"20181SW106",15105.8591942172,122.905895685346
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"20221SW106",9556.65140387975,97.7581270477281
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"19691SW106",22237.8358932342,149.123559148896
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"20021SW106",8635.90296910168,92.9295591784534
"SW106","SW",446160.33,207047.71,42.2826,108.895,-0.578014301,14,"19751SW106",32200.3102051429,179.44444880002
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20021SW107",3971.79861652851,63.0222073282784
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20071SW107",9149.94718974084,95.6553563044999
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20141SW107",6580.68680767342,81.1214324804082
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20221SW107",4136.85891022347,64.3184181259417
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"19941SW107",4151.94763255306,64.4356084207564
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"19741SW107",6580.68680769019,81.1214324805115
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"19951SW107",9179.21064577997,95.80819717425
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20051SW107",8831.85169871524,93.9779319772213
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20061SW107",6176.32921043038,78.5896253358571
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20121SW107",5212.11118813325,72.1949526499827
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20101SW107",7471.21197223151,86.436172822676
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20081SW107",11493.7965823988,107.209125462335
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"19931SW107",15661.4960903954,125.145899215257
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20211SW107",14112.1185887484,118.794438374649
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"20011SW107",6385.59540471248,79.9099205650493
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"19661SW107",19163.7026384827,138.433025822896
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"19801SW107",14425.8846466672,120.107804270444
"SW107","SW",446138.33,207049.71,27.1396,106.582,-0.810062108,14,"19981SW107",6796.26189610362,82.439443812435
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19781SW108",17491.6106803529,132.255853104325
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20161SW108",11177.370807264,105.72308549822
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19901SW108",12664.3693532888,112.536080228915
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19991SW108",12649.6805286668,112.470798559745
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20011SW108",6275.10046843439,79.2155317373708
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20191SW108",7589.83749856986,87.1196734301149
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20061SW108",9266.9954960756,96.2652351374867
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20031SW108",8472.21895264089,92.0446573823864
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19891SW108",21051.5015119985,145.091355745263
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19981SW108",12049.8333939444,109.771733128089
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19881SW108",17998.4236977026,134.158203989553
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20221SW108",12421.6154958773,111.452301438227
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19911SW108",37716.4385320665,194.207205149723
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19681SW108",18626.551380638,136.479124340091
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19701SW108",30567.4307348132,174.835439012842
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19941SW108",10144.9487649649,100.722136419781
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19831SW108",15406.913800925,124.12458983185
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20021SW108",6480.14005583106,80.4993171140666
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19871SW108",20882.6167740226,144.508189297432
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20091SW108",6374.3973165527,79.8398228740063
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19741SW108",8978.9754911121,94.7574561241072
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20171SW108",19109.7724327762,138.238100510591
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20141SW108",9934.33293324616,99.671123868682
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"19711SW108",14974.2030416634,122.369126178393
"SW108","SW",446096.33,207115.71,61.3936,109.037,-0.646070694,15,"20111SW108",12763.1465046983,112.974096609348
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"20131SW109",13762.3406075109,117.313002721399
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"19921SW109",16340.6802819036,127.830670349113
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"20031SW109",4430.41656673886,66.5613744354701
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"20211SW109",11475.2420670949,107.122556294624
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"20101SW109",15438.9054496298,124.253392105124
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"20011SW109",4511.66410297621,67.1689221513656
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"20121SW109",9179.28473423142,95.8085838233267
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"19851SW109",17314.1240283996,131.583144925175
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"20081SW109",8863.87948915735,94.1481783634572
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"19811SW109",11202.7124159317,105.842866627524
"SW109","SW",446096.33,207150.71,92.2754,111.849,-0.822451931,27,"19931SW109",12128.6425068146,110.130116257155
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20121SW109A",4009.39477755007,63.3197818817316
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20021SW109A",5246.37911468372,72.4318929387029
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20061SW109A",5653.14447707124,75.1873957327373
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20191SW109A",6525.56675836258,80.7809801770353
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20031SW109A",3837.77952333912,61.9498145545176
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20101SW109A",6559.85558827221,80.9929354219997
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20151SW109A",11622.9963922501,107.810001355394
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20091SW109A",5348.83667208441,73.1357414133774
"SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,"20161SW109A",7730.97430272307,87.9259592084333
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"19951SW11",12107.2206517952,110.032816249495
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"19811SW11",10436.0105587393,102.156793992075
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"19891SW11",18460.252119083,135.868510402826
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"19771SW11",34025.1656821482,184.459116560142
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"20011SW11",9926.05499641597,99.6295889603885
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"20151SW11",11035.602249261,105.050474769327
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"19801SW11",8548.76435938105,92.4595282238724
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"19711SW11",16584.4737725375,128.780719723635
"SW11","SW",446322.33,207639.71,109.404,131.523,-0.151002028,26,"20131SW11",8970.83071844839,94.7144694249426
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"20151SW110",15065.165592039,122.740236239136
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"20021SW110",5417.69946862198,73.6050233925782
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"19951SW110",11754.5672857482,108.418482214741
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"19901SW110",9010.98020061478,94.9261829034265
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"20091SW110",11390.5632501766,106.726581741273
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"20191SW110",4588.18616288714,67.7361510781882
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"20051SW110",7939.88545304909,89.106034885686
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"20071SW110",13194.9190578908,114.869138840207
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"19821SW110",12794.9669613726,113.114839704491
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"19741SW110",12558.6226388952,112.065260624759
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"19961SW110",13016.3886270989,114.089388757671
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"19801SW110",13988.20992551,118.271763010069
"SW110","SW",446074.33,207165.71,96.0722,111.869,-0.977680681,20,"20001SW110",24419.1962322742,156.266427079761
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20141SW111",6148.73544328101,78.4138727731325
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"19941SW111",9008.50539489463,94.913146586206
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20091SW111",17496.2656939961,132.27345045018
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20191SW111",7089.96633658186,84.2019378433885
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20041SW111",21326.1965238564,146.034915427292
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"19781SW111",20111.4249376282,141.814755711908
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"19811SW111",7960.73566726223,89.2229548225244
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20081SW111",6519.39678967558,80.742781656787
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20121SW111",6566.90221343748,81.0364252261752
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20011SW111",7377.48472360894,85.8922855884563
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20051SW111",6260.0632159044,79.1205612714192
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"20031SW111",5936.19195561297,77.0466868568206
"SW111","SW",445998.33,207148.71,43.7522,104.823,-0.664187203,5,"19751SW111",30477.3426025286,174.577611973955
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19971SW112",14619.0997775095,120.90946934591
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20131SW112",23385.5877723917,152.923470312414
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20051SW112",15488.8848235663,124.454348351379
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19931SW112",12541.8846945837,111.990556274106
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20201SW112",26660.3434586953,163.279954246366
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20141SW112",12601.2853090018,112.255446678555
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19921SW112",24027.9911209606,155.009648476992
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20191SW112",14456.686995402,120.235963818659
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20081SW112",10834.6913299058,104.089823373401
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20121SW112",12601.2853090018,112.255446678555
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19811SW112",13859.1932409182,117.725074818062
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19981SW112",14862.3684105441,121.911313710189
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20181SW112",13609.7815467883,116.660968394696
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19951SW112",14344.8339431798,119.769920861541
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19771SW112",26382.2275160067,162.426067846287
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19861SW112",35572.3633765504,188.606371516315
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20011SW112",13858.5397458598,117.722299271887
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19881SW112",28326.0942780003,168.303577733809
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19821SW112",16529.1240241881,128.56564091618
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19871SW112",33954.8547212876,184.268431157612
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20151SW112",14007.3175841812,118.352514059403
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19961SW112",12462.9493296221,111.637580274843
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20021SW112",22099.5457913727,148.659159796404
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"19941SW112",14807.4763867352,121.685974486525
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20111SW112",22744.1895960532,150.811768758453
"SW112","SW",445938.33,207159.71,35.198,101.41,-0.336158481,11,"20031SW112",15930.3167282268,126.215358527506
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19951SW113",9868.07537525147,99.3381868933165
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20181SW113",19324.6588500887,139.013160708218
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19991SW113",22543.9637901597,150.146474451316
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19701SW113",33191.0015416117,182.183977181342
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19651SW113",57120.9174099676,238.999827217443
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20151SW113",14337.0881124213,119.737580201127
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19971SW113",13322.1192775443,115.421485337628
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19791SW113",31839.4259667546,178.436055680332
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19961SW113",12030.2181198224,109.682350995146
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20121SW113",12620.8006980866,112.34233706883
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20031SW113",8325.39795286208,91.2436186966633
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20081SW113",8125.44101038296,90.1412281388653
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20161SW113",23397.9940139074,152.964028496596
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19831SW113",19112.0445274487,138.246318314264
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20001SW113",35560.5955503359,188.575172147173
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19721SW113",49865.6393844299,223.30615617226
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19841SW113",37732.5287970677,194.248626242421
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19801SW113",20560.308645241,143.388662889508
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20141SW113",8878.8047077693,94.2274095354919
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19931SW113",12801.2029483197,113.14240119566
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19821SW113",12832.2241912936,113.279407622452
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20071SW113",17311.5519252103,131.57337088184
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19851SW113",22363.7475333097,149.545135438468
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"19981SW113",12171.5328551643,110.324670201928
"SW113","SW",446006.33,207195.71,95.7079,108.365,0.449116288,4,"20051SW113",12285.9766422673,110.84212485453
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20191SW114",5307.38107738411,72.8517747030511
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20111SW114",8809.79895960007,93.860529295333
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19991SW114",22977.3828180302,151.582923899858
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19971SW114",18125.1543227513,134.629693317453
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19931SW114",9950.29251489433,99.7511529502007
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20081SW114",4508.29561383836,67.1438427098
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20011SW114",7303.72913984396,85.4618578071174
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19811SW114",13230.7889082953,115.025166412813
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19711SW114",40063.2847119085,200.158149251807
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19901SW114",15752.2832624828,125.508100385923
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19891SW114",50903.1151760146,225.617187235402
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20211SW114",12402.8202266544,111.367949728162
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20061SW114",14125.6805370599,118.851506246492
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19921SW114",17844.8938068077,133.584781344312
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20031SW114",6257.52414208651,79.1045140436783
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"19951SW114",3560.18991999328,59.667327072639
"SW114","SW",446053.33,207204.71,122.301,112.996,0.899915787,15,"20021SW114",7551.68508993834,86.9004320469026
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"19981SW115",12727.4852714129,112.81615696084
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"19821SW115",6213.91987209208,78.8284204591979
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"20111SW115",6900.19021187746,83.067383562247
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"19961SW115",10209.51883185,101.042163634049
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"20011SW115",5324.89283196162,72.971863289638
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"19691SW115",65231.5958484067,255.404768648525
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"20141SW115",8295.35023943894,91.0788133400899
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"20021SW115",4801.62748547457,69.2937766720401
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"19681SW115",44170.8469599616,210.168615544666
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"20051SW115",22788.497576721,150.958595570842
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"20221SW115",14028.0295628719,118.439982957074
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"19941SW115",15192.8943167031,123.259459339651
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"19741SW115",17879.929862733,133.715854941488
"SW115","SW",446077.33,207218.71,145.127,114.472,0.481539538,28,"20131SW115",8509.68622057512,92.2479605225781
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20131SW116",14307.4718527384,119.61384473688
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20101SW116",25789.3612697627,160.590663706713
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20221SW116",30751.1477895789,175.360051863527
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20141SW116",22158.5287500992,148.857410800065
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20061SW116",35821.7418766823,189.26632525804
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20201SW116",24344.9428317283,156.028660289475
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20211SW116",13482.4434095807,116.113924270867
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20041SW116",39763.7810081895,199.408578070728
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"19951SW116",12741.6592162207,112.878958252726
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"19831SW116",10521.5658740099,102.574684371973
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20081SW116",7979.35223150719,89.3272199920449
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20071SW116",9209.89369514538,95.9681910590451
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20191SW116",13862.5720426005,117.739424334419
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"20171SW116",41604.3495003417,203.971442854978
"SW116","SW",446054.33,207257.71,171.186,110.687,-0.102636288,8,"19791SW116",14286.3859763518,119.525670783944
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"19831SW117",8374.6031279508,91.5128577192888
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"20081SW117",11459.6340438016,107.049680260156
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"20121SW117",19501.5855320133,139.648077437584
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"19801SW117",18042.1498942003,134.321070179627
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"20011SW117",13883.1577958912,117.826812720582
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"19751SW117",44555.7188515221,211.082256126663
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"20021SW117",10461.6210843548,102.282066289036
"SW117","SW",446081.33,207293.71,214.616,115.182,0.13590578,22,"19781SW117",26510.0100846067,162.818948788545
